"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.256158042E0,-4.933728540E-1,-1.163452658E-1,4.910164261E-1,7.057266642E-1
2.266147042E0,-3.573720997E-1,-4.080286485E-1,1.066482434E0,1.196489439E0
2.276135042E0,-1.724549279E-1,-8.039294408E-1,1.472948706E0,1.686896896E0
2.286123042E0,-1.188867215E-1,-1.152027491E0,1.683997523E0,2.043807489E0
2.296111042E0,-1.064322253E-1,-1.346534681E0,1.756716421E0,2.215972935E0
2.306099042E0,-1.033622544E-1,-1.441781731E0,1.791633654E0,2.302035939E0
2.316087042E0,-1.014825938E-1,-1.519407173E0,1.747799417E0,2.318124172E0
2.326075042E0,-2.159457871E-1,-1.497772622E0,1.345550741E0,2.024959803E0
2.336064042E0,-5.185006420E-1,-1.419490683E0,6.188213575E-1,1.633014571E0
2.346052042E0,-7.499694344E-1,-1.273234132E0,-2.019891411E-1,1.491435188E0
2.356040042E0,-8.674182891E-1,-1.112090570E0,-9.115253717E-1,1.679297004E0
2.366028042E0,-8.496971326E-1,-1.146876533E0,-9.017330396E-1,1.688322680E0
2.376016042E0,-6.454699697E-1,-5.538846655E-1,-1.488513994E0,1.714378492E0
2.386004042E0,-2.720488711E-1,-2.608377121E-1,-1.294077702E0,1.347844204E0
2.395992042E0,9.134512983E-2,-1.584281154E-1,-7.345453566E-1,7.569678206E-1
2.405981042E0,2.750679347E-1,-3.161916947E-1,-2.099986571E-1,4.687632585E-1
2.415969042E0,3.258590060E-1,-5.571172987E-1,4.302229249E-1,7.756645805E-1
2.425957042E0,3.014686250E-1,-5.402023271E-1,4.245236439E-1,7.502814207E-1
2.435945042E0,2.459498971E-1,-7.313141853E-1,1.086803262E0,1.332836494E0
2.445933042E0,1.957871456E-1,-8.482867111E-1,1.500941666E0,1.735150955E0
2.455921042E0,8.112865537E-2,-1.017568136E0,1.499096870E0,1.813647759E0
2.465909042E0,-7.346131112E-2,-1.087780332E0,1.058975778E0,1.519898784E0
2.475898042E0,-2.297682394E-1,-9.293630339E-1,2.621833026E-1,9.925971876E-1
2.485886042E0,-1.950478018E-1,-7.014233650E-1,-5.314785737E-1,9.013921767E-1
2.495874042E0,-6.095912352E-2,-5.489716887E-1,-9.987512112E-1,1.141310611E0
2.505862042E0,5.870787241E-2,-5.199078110E-1,-1.293510522E0,1.395320829E0
2.515850042E0,2.556485275E-1,-4.836933732E-1,-1.354003476E0,1.460356416E0
2.525838042E0,3.281210745E-1,-3.449927402E-1,-1.461529679E0,1.537124729E0
2.535826042E0,3.390266068E-1,-2.071615881E-1,-1.822960111E0,1.865754146E0
2.545815042E0,4.203062665E-1,-6.487485766E-2,-2.295734394E0,2.334793891E0
2.555803042E0,3.794797643E-1,-8.404524654E-2,-2.841413516E0,2.867873648E0
2.565791042E0,1.846094986E-1,-3.609494993E-1,-3.015585698E0,3.042716272E0
2.575779042E0,-1.692268264E-2,-3.674545267E-1,-2.468604986E0,2.495860530E0
2.585767042E0,1.173959374E-1,-4.823251247E-2,-1.909750333E0,1.913963040E0
2.595755042E0,4.246178571E-1,2.602177611E-1,-1.699172802E0,1.770650112E0
2.605743042E0,4.641387857E-1,4.732691033E-1,-1.972663450E0,2.081059717E0
2.615732042E0,3.583980668E-1,5.137813908E-1,-2.206884198E0,2.294070260E0
2.625720042E0,4.792334095E-2,3.721910638E-1,-2.247741033E0,2.278851155E0
2.635708042E0,-2.460248145E-1,3.675531985E-1,-2.214562762E0,2.258298428E0
2.645696042E0,-5.510374369E-1,5.510114899E-1,-2.060312628E0,2.202758281E0
2.655684042E0,-5.923036132E-1,5.942925802E-1,-1.735813209E0,1.927966478E0
2.665672042E0,-1.824951819E-1,8.267465919E-1,-8.416090447E-1,1.193783985E0
2.675660042E0,-7.464603011E-2,8.938822755E-1,6.828144550E-2,8.995887439E-1
2.685649042E0,-3.042574910E-2,6.187232704E-1,6.193464375E-1,8.759761533E-1
2.695637042E0,9.357341236E-2,3.087075511E-1,8.941860384E-1,9.505919244E-1
2.705625042E0,-9.874458024E-2,1.655935858E-1,7.330320972E-1,7.579629169E-1
2.715613042E0,-3.303647608E-1,5.161454201E-2,2.926046115E-1,4.443223996E-1
2.725601042E0,-4.120889550E-1,4.185320020E-2,-1.165706760E-1,4.302995698E-1
2.735589042E0,-4.842640249E-1,3.744498432E-2,-3.949466729E-1,6.260164911E-1
2.745577042E0,-3.842198462E-1,8.847158879E-2,-6.272974813E-1,7.409144635E-1
2.755566042E0,-3.207134197E-1,2.667789218E-1,-6.585970420E-1,7.796012791E-1
2.765554042E0,-2.128417561E-1,5.092448285E-1,-4.196868271E-1,6.933750366E-1
2.775542042E0,-1.692465424E-1,5.503235650E-1,1.089804053E-2,5.758638603E-1
2.785530042E0,-7.559549002E-2,5.189000434E-1,6.298942298E-1,8.195966531E-1
2.795518042E0,2.571079195E-2,4.762592232E-1,1.105201526E0,1.203725179E0
2.805506042E0,-1.287117980E-1,2.351861233E-1,1.179529577E0,1.209615337E0
2.815494042E0,-4.049761827E-1,-9.859604269E-2,7.825773096E-1,8.866533334E-1
2.825483042E0,-4.751243518E-1,4.048436701E-2,2.813452131E-1,5.536580736E-1
2.835471042E0,-6.531268255E-1,3.724623746E-1,-2.713382882E-1,7.993293047E-1
2.845459042E0,-8.344932756E-1,6.567820662E-1,-6.402005321E-1,1.239999367E0
2.855447042E0,-7.948685955E-1,8.445800149E-1,-5.726283538E-1,1.293458433E0
2.865435042E0,-8.324354942E-1,8.669336280E-1,-5.776084274E-1,1.333474508E0
2.875423042E0,1.817349343E-2,9.816887435E-1,3.749106038E-1,1.051000012E0
2.885411042E0,3.689014933E-1,1.020287091E0,8.400425756E-1,1.372131768E0
2.895400042E0,3.016249649E-1,8.659224983E-1,1.308882852E0,1.598115675E0
2.905388042E0,1.800411421E-1,4.939438346E-1,1.898761076E0,1.970200231E0
2.915376042E0,1.525900360E-2,2.953516334E-2,2.428022386E0,2.428249960E0
2.925364042E0,2.072887650E-1,-4.107059424E-1,2.993673842E0,3.028816778E0
2.935352042E0,3.562607998E-1,-7.574673191E-1,3.504233417E0,3.602822551E0
2.945340000E0,5.117652708E-1,-8.967566206E-1,4.137552361E0,4.264436149E0
2.955328000E0,6.924272045E-1,-9.684073779E-1,4.540476975E0,4.693953498E0
2.965316000E0,8.022544328E-1,-1.017393158E0,4.492784160E0,4.675875375E0
2.975305000E0,5.967761119E-1,-1.110300591E0,3.819233449E0,4.021871861E0
2.985293000E0,2.045304141E-1,-1.163274757E0,2.617038310E0,2.871224541E0
2.995281000E0,-8.833929554E-2,-1.119830383E0,1.294029754E0,1.713574312E0
3.005269000E0,-1.949604224E-1,-9.710335086E-1,2.310924876E-1,1.017014935E0
3.015257000E0,-1.435017818E-1,-7.609683394E-1,-4.235284477E-1,8.826335146E-1
3.025245000E0,5.553349212E-2,-5.468538272E-1,-8.170793903E-1,9.847597713E-1
3.035234000E0,3.449954079E-1,-4.102213544E-1,-1.030952412E0,1.161966552E0
3.045222000E0,6.166380803E-1,-2.187697729E-1,-1.050373939E0,1.237492686E0
