"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.672334000E0,1.639132422E-1,2.495878154E-1,-5.589289123E-1,6.336901116E-1
2.682321000E0,-1.820735246E-1,1.671064067E-1,-5.161442506E-1,5.722588636E-1
2.692309000E0,-4.592730618E-1,-5.054333210E-3,-4.113662392E-1,6.165869560E-1
2.702297000E0,-6.169198430E-1,-1.823939520E-1,-3.682792765E-1,7.412740869E-1
2.712285000E0,-6.179004210E-1,-2.584089249E-1,-4.498397487E-1,8.068035091E-1
2.722273000E0,-5.613385499E-1,-2.466297090E-1,-6.646816546E-1,9.042836296E-1
2.732261000E0,-5.498592961E-1,-2.513156676E-1,-9.488545811E-1,1.125091030E0
2.742249000E0,-4.055166847E-1,-2.180432564E-1,-9.420314652E-1,1.048527503E0
2.752237000E0,-2.997259355E-1,-1.906057817E-1,-7.750028265E-1,8.525230680E-1
2.762225000E0,-3.402085483E-1,-9.328881741E-2,-5.415732068E-1,6.463328849E-1
2.772213000E0,-4.102716404E-1,3.794199765E-2,-3.724173510E-1,5.553891406E-1
2.782201000E0,-4.304305011E-1,9.047396779E-2,-2.206657326E-1,4.920867004E-1
2.792189000E0,-4.235600227E-1,3.049322963E-2,-1.537952203E-1,4.516479820E-1
2.802177000E0,-3.825739646E-1,-5.739392996E-2,-9.018745422E-2,3.972287483E-1
2.812165000E0,-3.472702307E-1,-5.291145444E-3,-2.077047944E-2,3.479310595E-1
2.822153000E0,-2.166428483E-1,1.228061467E-1,-4.257065356E-2,2.526415127E-1
2.832141000E0,-3.642990768E-2,1.469077849E-1,2.139379263E-2,1.528617997E-1
2.842129000E0,1.195083171E-1,2.105722690E-1,1.941690749E-1,3.103619628E-1
2.852117000E0,3.189311153E-1,3.207437521E-1,3.501336122E-1,5.720027598E-1
2.862105000E0,4.253241277E-1,2.951955128E-1,4.526101595E-1,6.876750401E-1
2.872093000E0,4.098377770E-1,2.073621476E-1,6.294603664E-1,7.792216736E-1
2.882080000E0,3.173184532E-1,1.092856300E-1,8.037407219E-1,8.709956933E-1
2.892068000E0,3.482841378E-1,1.606639445E-1,8.146218055E-1,9.004018158E-1
2.902056000E0,2.116159970E-1,8.782050133E-2,9.187168622E-1,9.468550277E-1
2.912044000E0,1.131126326E-1,5.090936780E-2,9.509379441E-1,9.589938503E-1
2.922032000E0,-2.919339359E-2,-3.812092245E-2,8.549009353E-1,8.562482515E-1
2.932020000E0,-1.600096411E-1,-8.313892812E-2,6.430101192E-1,6.678152289E-1
2.942008000E0,-1.425937092E-1,1.510920525E-2,5.332917953E-1,5.522330965E-1
2.951996000E0,-3.901028395E-2,9.242021352E-2,5.577542067E-1,5.667036732E-1
2.961984000E0,7.594948411E-3,6.905707866E-2,5.883211112E-1,5.924088902E-1
2.971972000E0,-4.287763238E-2,9.046227336E-2,6.065977532E-1,6.148030159E-1
2.981960000E0,-1.914629835E-1,1.342918324E-1,5.778329605E-1,6.233645005E-1
2.991948000E0,-4.871175027E-1,1.416581547E-1,4.775251454E-1,6.966927291E-1
